merchant_abn,merchant_name,segment,Takings Rank,Loss Potential Ranking,Growth Potential Ranking,Final Ranking
93644338786,Consectetuer Cursus Inc.,"Fashion, Jewelry & Personal Goods",220,223,534,249
13118172970,Placerat Cras Incorporated,"Fashion, Jewelry & Personal Goods",339,342,298,250
38736067045,Cras Lorem Institute,"Fashion, Jewelry & Personal Goods",242,240,514,260
23709946765,Faucibus Leo Corp.,"Fashion, Jewelry & Personal Goods",368,327,352,278
78905182348,Urna Incorporated,"Fashion, Jewelry & Personal Goods",326,319,453,293
78091331382,Turpis Foundation,"Fashion, Jewelry & Personal Goods",412,421,315,316
58495294020,Diam Nunc Associates,"Fashion, Jewelry & Personal Goods",429,371,351,318
29253286472,Fusce Incorporated,"Fashion, Jewelry & Personal Goods",360,338,456,319
43159973833,Nulla Tincidunt Corporation,"Fashion, Jewelry & Personal Goods",414,418,327,321
12173100693,Quam Quis Diam Foundation,"Fashion, Jewelry & Personal Goods",398,388,385,329
17431888602,Metus Inc.,"Fashion, Jewelry & Personal Goods",336,341,503,335
83177825742,Sed Facilisis Corp.,"Fashion, Jewelry & Personal Goods",320,311,554,336
80701973278,Nunc PC,"Fashion, Jewelry & Personal Goods",251,250,691,339
86889657711,Accumsan Corporation,"Fashion, Jewelry & Personal Goods",370,326,504,341
35733444320,Arcu Ac Limited,"Fashion, Jewelry & Personal Goods",439,435,332,342
41663117354,Litora Torquent Industries,"Fashion, Jewelry & Personal Goods",269,265,686,346
55842128301,A Ultricies Adipiscing LLC,"Fashion, Jewelry & Personal Goods",284,290,659,349
24070342853,Ligula Tortor PC,"Fashion, Jewelry & Personal Goods",342,343,557,351
66678764219,Vulputate Posuere Vulputate Foundation,"Fashion, Jewelry & Personal Goods",299,306,641,353
27500085887,Vitae Posuere Industries,"Fashion, Jewelry & Personal Goods",415,413,445,367
88553358884,Sed Consequat Limited,"Fashion, Jewelry & Personal Goods",270,269,737,369
14530561097,Duis At Inc.,"Fashion, Jewelry & Personal Goods",601,531,148,372
12543580354,Ut Aliquam Corp.,"Fashion, Jewelry & Personal Goods",437,440,410,373
32176774610,Cubilia Curae Donec Inc.,"Fashion, Jewelry & Personal Goods",374,373,543,374
46380096952,Non Enim Mauris PC,"Fashion, Jewelry & Personal Goods",461,457,382,375
89107518982,Adipiscing Lobortis Risus Corporation,"Fashion, Jewelry & Personal Goods",458,453,443,391
11944993446,Tincidunt Dui Corp.,"Fashion, Jewelry & Personal Goods",355,360,647,394
91630014920,Accumsan Sed LLP,"Fashion, Jewelry & Personal Goods",383,383,603,395
24938000144,Consequat Nec Corporation,"Fashion, Jewelry & Personal Goods",443,443,493,400
98314397036,Lobortis Augue Industries,"Fashion, Jewelry & Personal Goods",310,302,787,405
42217736449,Egestas Ligula Nullam Corporation,"Fashion, Jewelry & Personal Goods",524,532,344,406
58321530622,Consequat Associates,"Fashion, Jewelry & Personal Goods",550,552,305,407
22407003576,In Lorem Corporation,"Fashion, Jewelry & Personal Goods",478,469,475,412
45559085309,A Auctor Non Corporation,"Fashion, Jewelry & Personal Goods",356,359,743,425
52606147371,Mi Ac Foundation,"Fashion, Jewelry & Personal Goods",515,518,450,432
70172340121,Justo Eu Incorporated,"Fashion, Jewelry & Personal Goods",540,539,420,436
45572698303,Libero Proin Corp.,"Fashion, Jewelry & Personal Goods",531,527,458,440
72857570096,Neque Incorporated,"Fashion, Jewelry & Personal Goods",476,480,572,447
72673996108,Donec Sollicitudin LLC,"Fashion, Jewelry & Personal Goods",411,414,710,448
50866797623,Cum Sociis Natoque Incorporated,"Fashion, Jewelry & Personal Goods",591,590,376,457
71761786483,Mauris Blandit PC,"Fashion, Jewelry & Personal Goods",533,538,490,461
19854089605,Aenean Massa Industries,"Fashion, Jewelry & Personal Goods",466,465,658,474
50755717212,Iaculis Odio LLP,"Fashion, Jewelry & Personal Goods",495,481,615,476
30458474292,Euismod Est Foundation,"Fashion, Jewelry & Personal Goods",440,434,720,478
63728747020,Lobortis Ultrices Ltd,"Fashion, Jewelry & Personal Goods",473,475,650,480
87719724258,Suspendisse Eleifend LLC,"Fashion, Jewelry & Personal Goods",404,396,812,482
28449116125,Est Industries,"Fashion, Jewelry & Personal Goods",628,585,400,483
13255205539,In Aliquet Inc.,"Fashion, Jewelry & Personal Goods",418,420,775,484
98548263806,Nam Ligula Elit Corporation,"Fashion, Jewelry & Personal Goods",501,507,623,489
99022662131,Auctor Vitae Aliquet Associates,"Fashion, Jewelry & Personal Goods",562,529,546,493
35927874515,Ac Orci Ut Industries,"Fashion, Jewelry & Personal Goods",390,392,866,501
61619924340,In Mi Institute,"Fashion, Jewelry & Personal Goods",606,612,461,508
13285958344,Purus Gravida Sagittis Inc.,"Fashion, Jewelry & Personal Goods",451,444,818,514
43083074133,Faucibus Leo In LLC,"Fashion, Jewelry & Personal Goods",750,701,281,522
57566534349,Class Aptent PC,"Fashion, Jewelry & Personal Goods",465,464,813,524
66228393506,Sed Hendrerit Foundation,"Fashion, Jewelry & Personal Goods",849,783,121,527
23812847062,Pellentesque Eget Ltd,"Fashion, Jewelry & Personal Goods",643,622,489,528
28941011848,Commodo LLC,"Fashion, Jewelry & Personal Goods",567,567,621,529
11355018654,Interdum Inc.,"Fashion, Jewelry & Personal Goods",523,515,738,532
63952221889,Non Limited,"Fashion, Jewelry & Personal Goods",714,709,357,536
58715026442,Eget Incorporated,"Fashion, Jewelry & Personal Goods",500,495,791,540
57471217202,A Ultricies Institute,"Fashion, Jewelry & Personal Goods",505,500,829,554
32656335530,Enim Etiam Gravida PC,"Fashion, Jewelry & Personal Goods",620,616,608,557
61447419161,Mollis Dui In LLP,"Fashion, Jewelry & Personal Goods",770,768,362,573
65122248893,Egestas Hendrerit Neque Institute,"Fashion, Jewelry & Personal Goods",749,739,412,574
23540152063,Nulla Cras Limited,"Fashion, Jewelry & Personal Goods",425,431,1090,591
96880556465,At Lacus Quisque Institute,"Fashion, Jewelry & Personal Goods",555,550,842,592
16286338734,Vitae PC,"Fashion, Jewelry & Personal Goods",684,683,598,602
15359085759,Ac Urna Ut PC,"Fashion, Jewelry & Personal Goods",551,556,891,616
61845622676,Turpis In Incorporated,"Fashion, Jewelry & Personal Goods",736,729,535,617
62773208456,Ac Institute,"Fashion, Jewelry & Personal Goods",784,784,434,620
38918664617,Faucibus Foundation,"Fashion, Jewelry & Personal Goods",959,940,117,623
97590358496,Tristique Inc.,"Fashion, Jewelry & Personal Goods",603,578,847,627
15582655078,Eu Odio Phasellus Corp.,"Fashion, Jewelry & Personal Goods",624,614,840,639
87998844202,A Corp.,"Fashion, Jewelry & Personal Goods",535,513,1034,643
39211701585,Diam Eu Dolor PC,"Fashion, Jewelry & Personal Goods",654,654,780,647
98268965514,Vulputate LLC,"Fashion, Jewelry & Personal Goods",886,880,346,654
24715277505,Auctor Limited,"Fashion, Jewelry & Personal Goods",570,573,976,656
60978195146,Lobortis Tellus Corp.,"Fashion, Jewelry & Personal Goods",909,908,306,657
30122382323,Ipsum Company,"Fashion, Jewelry & Personal Goods",692,690,744,660
16492082804,Et Malesuada Institute,"Fashion, Jewelry & Personal Goods",693,689,757,664
42807026185,Nunc Laoreet Incorporated,"Fashion, Jewelry & Personal Goods",723,713,735,677
27585113425,Dolor Dolor Limited,"Fashion, Jewelry & Personal Goods",566,562,1050,680
57289898526,Mi Felis Adipiscing LLC,"Fashion, Jewelry & Personal Goods",529,524,1143,688
52242018594,Aliquet Diam Sed Limited,"Fashion, Jewelry & Personal Goods",768,765,665,690
19054547079,Tincidunt Adipiscing Corp.,"Fashion, Jewelry & Personal Goods",565,565,1080,695
75089928159,Porttitor Vulputate Limited,"Fashion, Jewelry & Personal Goods",965,955,295,696
14961279222,Lacinia At Inc.,"Fashion, Jewelry & Personal Goods",757,753,713,701
67691683330,Integer Mollis Integer Institute,"Fashion, Jewelry & Personal Goods",937,938,393,716
12438697459,At Arcu Industries,"Fashion, Jewelry & Personal Goods",690,693,922,728
31169432936,Enim Condimentum Inc.,"Fashion, Jewelry & Personal Goods",706,714,928,739
66917621463,Vulputate Velit Inc.,"Fashion, Jewelry & Personal Goods",704,712,940,741
32493270774,Libero LLP,"Fashion, Jewelry & Personal Goods",776,750,835,744
44594244784,Dapibus Id Incorporated,"Fashion, Jewelry & Personal Goods",845,840,696,753
30623214058,Mauris Eu PC,"Fashion, Jewelry & Personal Goods",897,901,584,754
38488456221,In Cursus Consulting,"Fashion, Jewelry & Personal Goods",644,648,1107,762
13565102775,Malesuada LLP,"Fashion, Jewelry & Personal Goods",873,868,662,763
41170595493,Et Ultrices Company,"Fashion, Jewelry & Personal Goods",829,831,759,769
89022505272,Luctus LLC,"Fashion, Jewelry & Personal Goods",752,747,997,804
46898641989,Netus Et LLP,"Fashion, Jewelry & Personal Goods",953,931,620,809
57405729081,Augue Corporation,"Fashion, Jewelry & Personal Goods",902,903,699,810
59039508122,Augue Ut Lacus Foundation,"Fashion, Jewelry & Personal Goods",792,760,1020,829
57867831267,Mi Lorem Inc.,"Fashion, Jewelry & Personal Goods",863,858,855,831
77929547081,Elementum At Egestas Ltd,"Fashion, Jewelry & Personal Goods",854,847,877,832
33138327540,Fermentum Convallis Ltd,"Fashion, Jewelry & Personal Goods",751,749,1098,841
27504885147,Enim Ltd,"Fashion, Jewelry & Personal Goods",718,711,1213,867
34726792617,Purus Mauris Associates,"Fashion, Jewelry & Personal Goods",747,742,1155,869
49758515423,Ac Turpis Egestas PC,"Fashion, Jewelry & Personal Goods",724,727,1193,870
57961198956,Cursus Institute,"Fashion, Jewelry & Personal Goods",764,770,1113,872
54705111450,Eleifend Non Inc.,"Fashion, Jewelry & Personal Goods",857,844,1008,886
40307304965,Interdum Ltd,"Fashion, Jewelry & Personal Goods",734,730,1256,888
82123916158,Egestas A Corp.,"Fashion, Jewelry & Personal Goods",1028,1020,684,891
28208763477,Ut Molestie Ltd,"Fashion, Jewelry & Personal Goods",974,970,809,894
27047988248,Purus Accumsan LLP,"Fashion, Jewelry & Personal Goods",816,815,1138,901
17945458645,Curae Industries,"Fashion, Jewelry & Personal Goods",852,850,1068,902
17678252870,Faucibus Morbi Foundation,"Fashion, Jewelry & Personal Goods",1009,1004,815,917
80995075637,Facilisis Suspendisse Inc.,"Fashion, Jewelry & Personal Goods",961,957,924,922
65168284301,Dui LLC,"Fashion, Jewelry & Personal Goods",1450,1441,1,931
99241925348,Posuere At Velit PC,"Fashion, Jewelry & Personal Goods",869,872,1173,935
10206519221,Fusce Company,"Fashion, Jewelry & Personal Goods",839,839,1245,938
12034469787,Pede Suspendisse Corp.,"Fashion, Jewelry & Personal Goods",817,819,1293,942
64143552561,Fusce Feugiat Associates,"Fashion, Jewelry & Personal Goods",1470,1468,2,945
81249812970,Sapien Foundation,"Fashion, Jewelry & Personal Goods",945,941,1075,955
15253672771,Nascetur Ridiculus LLC,"Fashion, Jewelry & Personal Goods",956,956,1064,957
55430629945,Metus Facilisis Associates,"Fashion, Jewelry & Personal Goods",867,857,1268,961
19465180165,Euismod Urna Corp.,"Fashion, Jewelry & Personal Goods",918,913,1163,964
51321276923,Aenean Eget Limited,"Fashion, Jewelry & Personal Goods",912,909,1187,969
86525942285,Neque Sed Dictum LLP,"Fashion, Jewelry & Personal Goods",932,935,1151,973
63032122101,Luctus Aliquet Corporation,"Fashion, Jewelry & Personal Goods",895,894,1246,982
17034043771,Imperdiet Ullamcorper Inc.,"Fashion, Jewelry & Personal Goods",963,963,1114,984
68950900599,Augue Company,"Fashion, Jewelry & Personal Goods",1143,1152,846,1011
96244711717,Cras Sed Leo Corp.,"Fashion, Jewelry & Personal Goods",952,942,1283,1026
44126901587,Tempus Non Associates,"Fashion, Jewelry & Personal Goods",946,951,1308,1031
35367341543,Rhoncus Id Company,"Fashion, Jewelry & Personal Goods",948,950,1312,1034
86591172660,Pretium Neque Morbi Ltd,"Fashion, Jewelry & Personal Goods",1078,1077,1077,1036
96965554802,Semper Et Lacinia Institute,"Fashion, Jewelry & Personal Goods",1030,1034,1177,1040
71476669593,Non Luctus Sit Industries,"Fashion, Jewelry & Personal Goods",1000,1001,1243,1041
50667745027,Et Malesuada Fames Ltd,"Fashion, Jewelry & Personal Goods",1026,1023,1200,1042
62170730910,Volutpat Nunc Sit Institute,"Fashion, Jewelry & Personal Goods",1038,1030,1186,1043
43838212570,Ullamcorper Magna Sed Incorporated,"Fashion, Jewelry & Personal Goods",1198,1180,880,1045
10264435225,Ipsum Primis Ltd,"Fashion, Jewelry & Personal Goods",1115,1131,1054,1052
88435572170,Et LLP,"Fashion, Jewelry & Personal Goods",1140,1140,1032,1056
51357574333,Varius Nam Porttitor Consulting,"Fashion, Jewelry & Personal Goods",1082,1080,1150,1057
83412691377,Suspendisse Sagittis Nullam Associates,"Fashion, Jewelry & Personal Goods",1048,1046,1254,1063
39135845322,Quis Pede Praesent Inc.,"Fashion, Jewelry & Personal Goods",1025,1027,1309,1068
25846871943,Feugiat Placerat Corporation,"Fashion, Jewelry & Personal Goods",1176,1179,1018,1070
72870379863,Et Eros Corp.,"Fashion, Jewelry & Personal Goods",1162,1167,1053,1074
20606594082,Nunc Nulla Vulputate LLC,"Fashion, Jewelry & Personal Goods",1126,1117,1148,1076
37762125537,Pharetra Incorporated,"Fashion, Jewelry & Personal Goods",1068,1067,1316,1084
24674067743,Augue Ltd,"Fashion, Jewelry & Personal Goods",1353,1344,756,1085
65202518558,Purus Nullam Incorporated,"Fashion, Jewelry & Personal Goods",1034,1037,1388,1087
65276790047,Bibendum Fermentum LLP,"Fashion, Jewelry & Personal Goods",1215,1215,1036,1089
11134994590,Quis Massa Mauris Ltd,"Fashion, Jewelry & Personal Goods",1206,1190,1105,1095
12014115545,In Lobortis Company,"Fashion, Jewelry & Personal Goods",1050,1038,1415,1096
10165489824,Nunc Sed Company,"Fashion, Jewelry & Personal Goods",1762,1756,3,1103
52569909432,Dis Parturient Montes LLC,"Fashion, Jewelry & Personal Goods",1099,1079,1343,1105
10881038707,Sed Facilisis Vitae Incorporated,"Fashion, Jewelry & Personal Goods",1774,1767,4,1114
36105696102,Velit Eget Institute,"Fashion, Jewelry & Personal Goods",1372,1331,844,1115
25707254891,Dui Associates,"Fashion, Jewelry & Personal Goods",1301,1286,963,1118
75131910841,Taciti Associates,"Fashion, Jewelry & Personal Goods",1003,1006,1545,1120
15531408565,Aliquam Eu LLP,"Fashion, Jewelry & Personal Goods",1063,1069,1451,1131
41315101616,Malesuada Fames Foundation,"Fashion, Jewelry & Personal Goods",1147,1143,1324,1145
21263722044,Lacus Quisque Industries,"Fashion, Jewelry & Personal Goods",1309,1301,1010,1150
32623092639,Penatibus Et Industries,"Fashion, Jewelry & Personal Goods",1085,1076,1484,1155
68289707002,Ac Metus Industries,"Fashion, Jewelry & Personal Goods",1326,1325,1051,1173
92308095254,Non Lorem LLC,"Fashion, Jewelry & Personal Goods",1134,1137,1445,1180
60240099150,Adipiscing Industries,"Fashion, Jewelry & Personal Goods",1094,1107,1525,1187
67213521157,Gravida Nunc LLP,"Fashion, Jewelry & Personal Goods",1867,1864,6,1189
86791380020,Integer Urna Institute,"Fashion, Jewelry & Personal Goods",1868,1868,7,1192
58459771721,Vestibulum Mauris Corp.,"Fashion, Jewelry & Personal Goods",1354,1359,1078,1200
86744504251,Suspendisse Dui LLC,"Fashion, Jewelry & Personal Goods",1200,1193,1398,1201
78820544491,Tincidunt Aliquam LLP,"Fashion, Jewelry & Personal Goods",1103,1097,1604,1203
21073645356,Egestas A Consulting,"Fashion, Jewelry & Personal Goods",1297,1295,1220,1210
91847992723,Sed Molestie Foundation,"Fashion, Jewelry & Personal Goods",1306,1314,1198,1213
77595119441,Donec Tempor PC,"Fashion, Jewelry & Personal Goods",1461,1465,902,1217
75265429612,Consectetuer PC,"Fashion, Jewelry & Personal Goods",1263,1252,1318,1220
73204383732,Et Ultrices Inc.,"Fashion, Jewelry & Personal Goods",1229,1233,1387,1227
23026499747,Metus Aenean Inc.,"Fashion, Jewelry & Personal Goods",1150,1151,1560,1229
59589609053,Adipiscing Non LLP,"Fashion, Jewelry & Personal Goods",1327,1328,1249,1243
65907027247,Fringilla Porttitor Limited,"Fashion, Jewelry & Personal Goods",1087,1101,1749,1255
93110588804,Aenean Sed Pede Company,"Fashion, Jewelry & Personal Goods",1305,1291,1361,1264
85626017907,Commodo At Libero PC,"Fashion, Jewelry & Personal Goods",1426,1420,1115,1266
93439438419,Parturient Montes Inc.,"Fashion, Jewelry & Personal Goods",1242,1250,1471,1267
88630093420,Sem Ut Dolor Inc.,"Fashion, Jewelry & Personal Goods",1177,1187,1605,1270
19197006880,Libero At LLC,"Fashion, Jewelry & Personal Goods",1164,1153,1659,1273
72760991600,Libero Incorporated,"Fashion, Jewelry & Personal Goods",1319,1312,1347,1274
90188095187,Egestas Inc.,"Fashion, Jewelry & Personal Goods",1374,1360,1260,1279
41331227038,Consectetuer Adipiscing Institute,"Fashion, Jewelry & Personal Goods",1464,1460,1073,1282
86621434137,Praesent Luctus LLC,"Fashion, Jewelry & Personal Goods",1998,1996,8,1283
78949485914,Fermentum Metus Ltd,"Fashion, Jewelry & Personal Goods",1430,1428,1160,1292
11093673306,Ac Mi Corp.,"Fashion, Jewelry & Personal Goods",1217,1213,1598,1296
21615741041,Nulla Facilisi Sed LLP,"Fashion, Jewelry & Personal Goods",1168,1175,1703,1300
99786288465,Non Enim Commodo Industries,"Fashion, Jewelry & Personal Goods",1173,1188,1689,1302
41827752591,Fusce Aliquam Consulting,"Fashion, Jewelry & Personal Goods",1315,1313,1433,1305
93378757859,Sit Foundation,"Fashion, Jewelry & Personal Goods",1429,1422,1231,1312
56806164521,Tempor Augue Ac Foundation,"Fashion, Jewelry & Personal Goods",1370,1348,1369,1313
60150317439,In Institute,"Fashion, Jewelry & Personal Goods",1163,1165,1773,1316
77334889816,Massa Ltd,"Fashion, Jewelry & Personal Goods",1575,1552,975,1317
87630626808,Eget Industries,"Fashion, Jewelry & Personal Goods",1437,1433,1234,1319
48534842833,Dictum Eu Inc.,"Fashion, Jewelry & Personal Goods",1279,1290,1544,1324
55325186693,Aliquam Nisl Corporation,"Fashion, Jewelry & Personal Goods",1334,1335,1468,1332
18305506006,Mollis Lectus Consulting,"Fashion, Jewelry & Personal Goods",1228,1231,1685,1335
54429225092,Ridiculus Mus Aenean LLP,"Fashion, Jewelry & Personal Goods",1192,1189,1794,1347
65959377833,Lobortis Augue Ltd,"Fashion, Jewelry & Personal Goods",2085,2084,9,1349
52129026374,Non Feugiat Nec Industries,"Fashion, Jewelry & Personal Goods",1254,1254,1678,1351
28748147493,Neque Institute,"Fashion, Jewelry & Personal Goods",1527,1524,1161,1362
37304535258,Tempus Non Institute,"Fashion, Jewelry & Personal Goods",1431,1449,1332,1363
60539272146,Ipsum Cursus LLP,"Fashion, Jewelry & Personal Goods",1680,1678,923,1373
80837517456,Sed Pede Institute,"Fashion, Jewelry & Personal Goods",1452,1455,1380,1375
34095207240,Mauris Morbi Associates,"Fashion, Jewelry & Personal Goods",1394,1388,1542,1381
50894040234,Auctor Nunc Nulla Industries,"Fashion, Jewelry & Personal Goods",1255,1237,1853,1388
79143633916,Tellus Phasellus Elit Associates,"Fashion, Jewelry & Personal Goods",1573,1569,1219,1393
29505435279,Sed Dictum Ltd,"Fashion, Jewelry & Personal Goods",1636,1617,1117,1396
91455531890,Pede Nunc Sed Industries,"Fashion, Jewelry & Personal Goods",1364,1373,1635,1397
55555661470,Nullam Scelerisque LLC,"Fashion, Jewelry & Personal Goods",2182,2186,10,1401
69934752604,Fermentum Arcu Vestibulum Corp.,"Fashion, Jewelry & Personal Goods",1288,1275,1820,1405
84357911995,Nullam Vitae Inc.,"Fashion, Jewelry & Personal Goods",1316,1324,1744,1406
48196513465,Sagittis Augue Corporation,"Fashion, Jewelry & Personal Goods",1325,1322,1743,1411
11791943985,Nulla Magna Incorporated,"Fashion, Jewelry & Personal Goods",1338,1341,1717,1415
41237771126,Euismod Est Arcu PC,"Fashion, Jewelry & Personal Goods",1402,1393,1608,1418
10955677986,Arcu Iaculis Corporation,"Fashion, Jewelry & Personal Goods",1311,1326,1818,1434
11422053652,Aptent Taciti Consulting,"Fashion, Jewelry & Personal Goods",1366,1379,1752,1459
40938677569,Elit Pretium Et Foundation,"Fashion, Jewelry & Personal Goods",1344,1342,1816,1461
71982729179,Erat Eget LLC,"Fashion, Jewelry & Personal Goods",1328,1332,1863,1470
99473039626,Sed Diam Industries,"Fashion, Jewelry & Personal Goods",1492,1481,1585,1481
76519958668,Ut Incorporated,"Fashion, Jewelry & Personal Goods",1547,1533,1489,1485
47721432444,Ultrices Posuere Cubilia Foundation,"Fashion, Jewelry & Personal Goods",1389,1383,1799,1487
89933762267,Eget Venenatis Incorporated,"Fashion, Jewelry & Personal Goods",1407,1406,1764,1490
24769745549,Ac Metus Corporation,"Fashion, Jewelry & Personal Goods",1371,1364,1859,1496
18949610555,Metus In LLP,"Fashion, Jewelry & Personal Goods",1302,1298,2004,1500
43061683632,A Facilisis PC,"Fashion, Jewelry & Personal Goods",1576,1580,1482,1510
34920839316,Nunc Est LLP,"Fashion, Jewelry & Personal Goods",2104,2104,446,1517
17308640834,Et Rutrum Limited,"Fashion, Jewelry & Personal Goods",1469,1474,1735,1529
81548651453,Mauris Blandit Limited,"Fashion, Jewelry & Personal Goods",2058,2055,610,1546
74959624448,Ornare Facilisis Corporation,"Fashion, Jewelry & Personal Goods",1752,1744,1248,1555
16388802220,Iaculis Aliquet Institute,"Fashion, Jewelry & Personal Goods",1505,1495,1748,1558
13120157976,Sem Egestas Blandit Limited,"Fashion, Jewelry & Personal Goods",1421,1409,1926,1563
46537010521,Tempor Augue Ac Company,"Fashion, Jewelry & Personal Goods",2371,2376,12,1565
10901349044,Per Inceptos Company,"Fashion, Jewelry & Personal Goods",1447,1452,1877,1572
35679080538,Odio Etiam Limited,"Fashion, Jewelry & Personal Goods",1557,1561,1669,1574
67425187185,Nullam Limited,"Fashion, Jewelry & Personal Goods",1392,1394,2002,1575
45663905997,Lacus Mauris Associates,"Fashion, Jewelry & Personal Goods",1930,1929,931,1576
56723208962,Risus Donec Associates,"Fashion, Jewelry & Personal Goods",1750,1751,1351,1595
85528480784,Convallis Institute,"Fashion, Jewelry & Personal Goods",1698,1698,1467,1597
43188424684,Est Mollis Non Inc.,"Fashion, Jewelry & Personal Goods",1692,1688,1487,1599
93726438981,Justo Praesent Luctus Inc.,"Fashion, Jewelry & Personal Goods",1504,1497,1868,1601
50028551673,Vel Faucibus Institute,"Fashion, Jewelry & Personal Goods",1529,1546,1796,1604
30166624802,Feugiat Institute,"Fashion, Jewelry & Personal Goods",1541,1538,1800,1607
90612658132,Suspendisse Eleifend Cras Foundation,"Fashion, Jewelry & Personal Goods",1488,1486,1905,1608
29027010572,Ut Mi Associates,"Fashion, Jewelry & Personal Goods",1945,1943,995,1609
96812798687,Nisl Nulla LLP,"Fashion, Jewelry & Personal Goods",1674,1682,1532,1611
72397853535,Convallis Ante Lectus Ltd,"Fashion, Jewelry & Personal Goods",1439,1432,2022,1612
78042516048,Est Ac Institute,"Fashion, Jewelry & Personal Goods",1830,1824,1277,1623
